>>> $ATACH
$INFO,46,1,3FO,1990,1,1,1,1,0000,97,1023,117.2,1.8,0.0,20.0
$INFO,1,1,1,1,1,0000,97,1023,117.3,1.8,0.0,20.0
$INFO,2,1,1,1,1,0000,97,1023,117.8,1.8,0.0,20.0
$INFO,3,1,1,1,1,0000,98,1023,117.1,1.8,0.0,19.9
$INFO,4,1,1,1,1,0000,99,1023,117.5,1.8,0.0,19.9
$INFO,5,1,1,1,1,0000,98,1023,117.3,1.8,0.0,20.0
$INFO,6,1,1,1,1,0000,97,1023,117.7,1.8,0.0,20.1
$INFO,7,1,1,1,1,0000,100,1023,117.1,1.8,0.0,20.0
$INFO,8,1,1,1,1,0000,97,1023,117.8,1.8,0.0,20.0
$INFO,9,1,1,1,1,0000,96,1023,117.3,1.8,0.0,20.0
$INFO,10,1,1,1,1,0000,97,1023,117.7,1.8,0.0,20.0
$INFO,11,1,1,1,1,0000,96,1023,117.2,1.8,0.0,20.0
$INFO,12,1,1,1,1,0000,98,1023,117.9,1.8,0.0,20.0
$INFO,13,1,1,1,1,0000,97,1023,117.4,1.8,0.0,20.0
$INFO,14,1,1,1,1,0000,96,1023,117.6,1.8,0.0,20.0
$INFO,15,1,1,1,1,0000,97,1023,117.2,1.8,0.0,20.0
$INFO,16,1,1,1,1,0000,98,1023,117.6,1.8,0.0,20.0
$INFO,17,1,1,1,1,0000,100,1023,117.3,1.8,0.0,20.0
$INFO,18,1,1,1,1,0000,98,1023,117.3,1.8,0.0,20.0
$INFO,19,1,1,1,1,0000,99,1023,117.4,1.8,0.0,20.0
$INFO,20,1,1,1,1,0000,99,1023,117.7,1.8,0.0,20.0
$INFO,21,1,1,1,1,0000,98,1023,117.5,1.8,0.0,20.0
$INFO,22,1,1,1,1,0000,99,1023,117.3,1.8,0.0,20.1
$INFO,23,1,1,1,1,0000,96,1023,117.3,1.8,0.0,20.1
$INFO,24,1,1,1,1,0000,98,1023,117.7,1.8,0.0,20.0
$INFO,25,1,1,1,1,0000,98,1023,117.5,1.8,0.0,20.0
$INFO,26,1,1,1,1,0000,97,1023,117.3,1.8,0.0,20.0
$INFO,27,1,1,1,1,0000,98,1023,117.9,1.8,0.0,20.1
$INFO,28,1,1,1,1,0000,97,1023,117.7,1.8,0.0,20.1
$INFO,29,1,1,1,1,0000,100,1023,117.2,1.9,0.0,20.1
$INFO,30,1,1,1,1,0000,95,1023,117.2,1.9,0.0,20.1
$INFO,31,1,1,1,1,0000,97,1023,117.5,1.9,-0.1,20.1
$INFO,32,1,1,1,1,0000,98,1023,117.1,1.8,0.0,20.1
$INFO,33,1,1,1,1,0000,97,1023,117.2,1.8,0.0,20.0
$INFO,34,1,1,1,1,0000,100,1023,117.2,1.8,0.0,20.0
$INFO,35,1,1,1,1,0000,98,1023,117.2,1.8,0.0,20.0
$INFO,36,1,1,1,1,0000,98,1023,117.9,1.8,0.0,20.0
$INFO,37,1,1,1,1,0000,98,1023,117.4,1.8,-0.1,20.0
$INFO,38,1,1,1,1,0000,98,1023,117.2,1.8,0.0,20.0
$INFO,39,1,1,1,1,0000,97,1023,116.8,1.8,0.0,20.1
$INFO,40,1,1,1,1,0000,98,1023,117.1,1.8,-0.1,20.0
$INFO,41,1,1,1,1,0000,95,1023,117.5,1.8,-0.1,20.0
$INFO,42,1,1,1,1,0000,99,1023,117.0,1.8,-0.3,20.0
$INFO,43,1,1,1,1,0000,98,1023,116.9,1.8,-0.1,20.0
$INFO,44,1,1,1,1,0000,98,1023,116.6,1.8,-0.1,20.0
$INFO,45,1,1,1,1,0000,96,1023,116.4,1.8,0.0,20.0
$INFO,46,1,1,1,1,0000,97,1023,117.0,1.8,0.0,19.9
$INFO,47,1,1,1,1,0000,96,1023,117.3,1.8,0.0,20.0
$INFO,48,1,1,1,1,0000,98,1023,117.2,1.8,0.0,19.9
$INFO,49,1,1,1,1,0000,98,1023,117.7,1.8,0.0,20.0
$INFO,50,1,1,1,1,0000,98,1023,117.9,1.8,0.0,19.9
$INFO,51,1,1,1,1,0000,98,1023,117.4,1.8,0.0,19.9
$INFO,52,1,1,1,1,0000,98,1023,117.2,1.8,0.0,19.9
$INFO,53,1,1,1,1,0000,95,1023,117.8,1.8,0.0,20.0
$INFO,54,1,1,1,1,0000,95,1023,118.0,1.8,0.0,20.0
$INFO,55,1,1,1,1,0000,97,1023,117.4,1.8,0.0,19.9
$INFO,56,1,1,1,1,0000,98,1023,117.4,1.8,0.0,19.9
$INFO,57,1,1,1,1,0000,98,1023,117.8,1.8,0.0,20.0
$INFO,58,1,1,1,1,0000,98,1023,117.3,1.8,0.0,20.0
$INFO,59,1,1,1,1,0000,97,1023,117.3,1.8,0.0,20.0
$INFO,60,1,1,1,1,0000,97,1023,117.3,1.8,0.0,20.0
$INFO,61,1,1,1,1,0000,98,1023,117.7,1.8,0.0,20.0
$INFO,62,1,1,1,1,0000,98,1023,117.3,1.8,0.0,20.0
$INFO,63,1,1,1,1,0000,97,1023,117.6,1.8,0.0,20.0
$INFO,64,1,1,1,1,0000,97,1023,117.2,1.8,0.0,20.0
$INFO,65,1,1,1,1,0000,98,1023,117.9,1.8,0.0,20.0
$INFO,66,1,1,1,1,0000,98,1023,117.4,1.8,0.0,20.0
$INFO,67,1,1,1,1,0000,96,1023,117.6,1.8,0.0,19.9
$INFO,68,1,1,1,1,0000,97,1023,117.3,1.8,0.0,20.0
$ATACH

j'ai recu ca -> $ATACH

$INFO,69,1,1,1,1,1111,97,1023,118.0,1.8,-0.1,19.9
$INFO,70,1,1,1,1,1111,95,1023,117.5,1.8,-0.1,20.0
$INFO,71,1,1,1,1,1111,98,1023,117.3,1.8,0.0,20.0
$INFO,72,1,1,1,1,1111,98,1023,118.1,1.8,0.0,19.9
$INFO,73,1,1,1,1,1111,98,1023,117.4,1.8,0.0,19.9
$INFO,74,1,1,1,1,1111,100,1023,117.8,1.8,0.0,19.9
$INFO,75,1,1,1,1,1111,97,1023,117.8,1.8,0.0,20.0
